deployment,exp_id,val_id,game_name,game_number,message,passed_count,chain,generation,received_messages,received_from_id,edit_distance
COGSCI21-LIVINGDOC-ITER-FR-1,r1fak4Il_,Byez6yEUxO,plaqueattack_v1,4,"Squares will crawl from the top and bottom and can move in all four directions. Shoot them like Space Invaders with the spacebar. You must defend the yellow squares. If the enemy touches them, they will turn green. When all yellow squares turn green, you lose. When you enter a green square, it will turn yellow again. You will lose once time is up or the yellow squares all turn green. Do not touch blue squares.",1,Hy3bTyUeu,4,"[""Squares will fall from the top and bottom. Shoot them like Space Invaders with the space bar. When a square reaches your yellow base, you will turn green. When all yellow squares turn green, you lose. When you enter the green square it will turn yellow again. You will lose once time is up or the squares all turn green. ""]",BJkq4GUld,127
COGSCI21-LIVINGDOC-ITER-FR-1,r1fak4Il_,Byez6yEUxO,lemmings_var2_v1,5,Don't touch the blue squares or you die. Try to direct the moving red blocks to the green block. Use the spacebar to dig out a path for them using the gray squares. (Note: each gray square is a 1 point deduction.) You will get points when the red blocks reach the green block. Best advice: Let time expire.,1,Hy3bTyUeu,4,"[""Don't touch the blue squares or you die. Try to direct the moving red blocks to the green block. Use the space bar to dig out a path for them. You will get points when the red blocks reach the green block.""]",BJkq4GUld,103
COGSCI21-LIVINGDOC-ITER-FR-1,r1fak4Il_,Byez6yEUxO,avoid_george_v1,6,You remain the blue square. The yellow square kills you. If all the green squares turn purple you also will die. The more time you kill the better. Use spacebar to turn purple blocks to green. Very winnable - logic and patience is key.,1,Hy3bTyUeu,4,"[""The yellow square kills you. If all the green squares turn purple you also lose. The more time you kill the better. Use space bar to turn purple blocks to green.""]",BJkq4GUld,78
COGSCI21-LIVINGDOC-ITER-FR-1,r1fak4Il_,Byez6yEUxO,push_boulders_v1,7,"Goal is to reach the yellow square. If you have to, push the green squares to get rid of the orange and blue squares. Avoid trapping yourself with the green squares- you cannot push two at the same time. Touching the orange and pink squares leads to death.",1,Hy3bTyUeu,4,"[""Goal is to reach the yellow square. If you have to, push the green squares to get rid of the orange and blue squares. Avoid trapping yourself with the green squares- you cannot push two at the same time. The lighter orange blocks don't go away.""]",BJkq4GUld,32
COGSCI21-LIVINGDOC-ITER-FR-1,r1fak4Il_,Byez6yEUxO,relational_v1,8,"You are a white square. Push the lighter blue square toward the light yellow square to remove it. Remove all yellow squares to win. If you don't see any yellow squares, try to push the darker blue square on the other color squares, or push the other color squares around to reveal the yellow. Sorry to say: there is no consistency among levels.",1,Hy3bTyUeu,4,"[""Push the lighter blue square toward the light yellow square to remove it. Remove all yellow squares to win. If you don't see any yellow squares, try to push the darker blue square on the other color squares, or push the other color squares around to reveal the yellow.""]",BJkq4GUld,76
COGSCI21-LIVINGDOC-ITER-FR-1,r1fak4Il_,Byez6yEUxO,sokoban_v1,9,"You are a blue square. Push the green squares on top of the red squares to remove them from the game. Get rid of all the green squares to win. You can walk through the red squares, but not the green squares. You can use the same red square to remove multiple green squares. Try to solve it before you start as you are timed.",1,Hy3bTyUeu,4,"[""Push the green square on top of the red square to get rid of them. Get rid of all the green squares to win. You can step on top of the red squares. You can use the same red square to get rid of multiple green squares. Try to solve it before you start as you are timed.""]",BJkq4GUld,84
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,explore_exploit_v1,0,"You are a dark blue square. You must move to other colored squares to ""eat"" them. ""Eating"" all dark orange squares will advance the game; however, if one light orange squares exist in the level, only ""eat"" those. Finally, if no orange squares exist but pink squares do, ""eat"" those. Do so as quickly as you can. Good luck!
is very easy",1,Hy3bTyUeu,5,"[""You are a dark blue square. You must move to other colored squares to \""eat\"" them. \""Eating\"" all dark orange squares will advance the game; however, if one light orange squares exist in the level, only \""eat\"" those. Finally, if no orange squares exist but pink squares do, \""eat\"" those. Do so as quickly as you can. Good luck!""]",r1fak4Il_,13
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,preconditions_v1,1,"You are a blue square. Green squares are bad. ""Eating"" white squares allows you to ""eat"" green squares on a one-for-one basis. You goal is to ""eat"" the lone orange/yellow square.
eat all the white squares to win",1,Hy3bTyUeu,5,"[""You are a blue square. Green squares are bad. \""Eating\"" white squares allows you to \""eat\"" green squares on a one-for-one basis. You goal is to \""eat\"" the lone orange/yellow square.""]",r1fak4Il_,33
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,zelda_v1,2,"You are a blue square. Don't touch the randomly moving squares. ""Eat"" the lone dark orange square, then immediately ""eat"" the lone green square. Be patient until you are in the clear.",1,Hy3bTyUeu,5,"[""You are a blue square. Don't touch the randomly moving squares. \""Eat\"" the lone dark orange square, then immediately \""eat\"" the lone green square. Be patient until you are in the clear.""]",r1fak4Il_,0
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,watergame_v1,3,"Push the dark blue squares towards the light blue squares to get rid of them. You cannot push two blocks at the same time. If you enter a light blue square you will die. You can also move the dark blue squares incorrectly, guaranteeing death. Plan before you start. (Note: Level 2 has no correct solution.)",1,Hy3bTyUeu,5,"[""Push the dark blue squares towards the light blue squares to get rid of them. You cannot push two blocks at the same time. If you enter a light blue square you will die. You can also move the dark blue squares incorrectly, guaranteeing death. Plan before you start. (Note: Level 2 has no correct solution.)""]",r1fak4Il_,0
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,plaqueattack_v1,4,"Squares will crawl from the top and bottom and can move in all four directions. Shoot them like Space Invaders with the spacebar. You must defend the yellow squares. If the enemy touches them, they will turn green. When all yellow squares turn green, you lose. When you enter a green square, it will turn yellow again. You will lose once time is up or the yellow squares all turn green. Do not touch blue squares.",1,Hy3bTyUeu,5,"[""Squares will crawl from the top and bottom and can move in all four directions. Shoot them like Space Invaders with the spacebar. You must defend the yellow squares. If the enemy touches them, they will turn green. When all yellow squares turn green, you lose. When you enter a green square, it will turn yellow again. You will lose once time is up or the yellow squares all turn green. Do not touch blue squares.""]",r1fak4Il_,0
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,lemmings_var2_v1,5,Don't touch the blue squares or you die. Try to direct the moving red blocks to the green block. Use the spacebar to dig out a path for them using the gray squares. (Note: each gray square is a 1 point deduction.) You will get points when the red blocks reach the green block.,1,Hy3bTyUeu,5,"[""Don't touch the blue squares or you die. Try to direct the moving red blocks to the green block. Use the spacebar to dig out a path for them using the gray squares. (Note: each gray square is a 1 point deduction.) You will get points when the red blocks reach the green block. Best advice: Let time expire.""]",r1fak4Il_,30
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,avoid_george_v1,6,You remain the blue square. The yellow square kills you. If all the green squares turn purple you also will die. The more time you kill the better. Use spacebar to turn purple blocks to green. Very winnable - logic and patience is key.,1,Hy3bTyUeu,5,"[""You remain the blue square. The yellow square kills you. If all the green squares turn purple you also will die. The more time you kill the better. Use spacebar to turn purple blocks to green. Very winnable - logic and patience is key.""]",r1fak4Il_,0
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,push_boulders_v1,7,"Goal is to reach the yellow square. If you have to, push the green squares to get rid of the orange and blue squares. Avoid trapping yourself with the green squares- you cannot push two at the same time. Touching the orange and pink squares leads to death.",1,Hy3bTyUeu,5,"[""Goal is to reach the yellow square. If you have to, push the green squares to get rid of the orange and blue squares. Avoid trapping yourself with the green squares- you cannot push two at the same time. Touching the orange and pink squares leads to death.""]",r1fak4Il_,0
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,relational_v1,8,"You are a white square. Push the lighter blue square toward the light yellow square to remove it. Remove all yellow squares to win. If you don't see any yellow squares, try to push the darker blue square on the other color squares, or push the other color squares around to reveal the yellow. Sorry to say: there is no consistency among levels.",1,Hy3bTyUeu,5,"[""You are a white square. Push the lighter blue square toward the light yellow square to remove it. Remove all yellow squares to win. If you don't see any yellow squares, try to push the darker blue square on the other color squares, or push the other color squares around to reveal the yellow. Sorry to say: there is no consistency among levels.""]",r1fak4Il_,0
COGSCI21-LIVINGDOC-ITER-FR-1,HyQWSxDgd,S1g7brgDgu,sokoban_v1,9,"You are a blue square. Push the green squares on top of the red squares to remove them from the game. Get rid of all the green squares to win. You can walk through the red squares, but not the green squares. You can use the same red square to remove multiple green squares. Try to solve it before you start as you are timed.",1,Hy3bTyUeu,5,"[""You are a blue square. Push the green squares on top of the red squares to remove them from the game. Get rid of all the green squares to win. You can walk through the red squares, but not the green squares. You can use the same red square to remove multiple green squares. Try to solve it before you start as you are timed.""]",r1fak4Il_,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkzEUGDgO,SkgGN8MPg_,explore_exploit_v1,0,"You are a dark blue square. You must move to other colored squares to ""eat"" them. ""Eating"" all dark orange squares will advance the game; however, if one light orange squares exist in the level, only ""eat"" those. Finally, if no orange squares exist but pink squares do, ""eat"" those. Do so as quickly as you can. Good luck!
It is very easy",1,Hy3bTyUeu,6,"[""You are a dark blue square. You must move to other colored squares to \""eat\"" them. \""Eating\"" all dark orange squares will advance the game; however, if one light orange squares exist in the level, only \""eat\"" those. Finally, if no orange squares exist but pink squares do, \""eat\"" those. Do so as quickly as you can. Good luck!\nis very easy""]",HyQWSxDgd,3
