deployment,chain,generation,exp_id,game_number,game_name,message,edit_distance,sentence,sentence_number,sentence_is_duplicate
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,5,lemmings_var2_v1,Avoid the light blue blocks.  Pressing space with a dark blue block in front of you will turn it yellow and it will start collecting the gray barrier blocks.  Allow it to collect those without touching it.  You can also press space next to the gray blocks to collect them.,244,Allow it to collect those without touching it.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,5,lemmings_var2_v1,Avoid the light blue blocks.  Pressing space with a dark blue block in front of you will turn it yellow and it will start collecting the gray barrier blocks.  Allow it to collect those without touching it.  You can also press space next to the gray blocks to collect them.,244,You can also press space next to the gray blocks to collect them.,3,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,6,sokoban_v1,"Push green blocks into red blocks.  Any green block can go into any red block, and you can put multiple green blocks in the same red block to win.",120,Push green blocks into red blocks.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,6,sokoban_v1,"Push green blocks into red blocks.  Any green block can go into any red block, and you can put multiple green blocks in the same red block to win.",120,"Any green block can go into any red block, and you can put multiple green blocks in the same red block to win.",1,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,7,watergame_v1,Push dark blue blocks into light blue. Do not touch light blue blocks. Get to the brown block to win.,18,Push dark blue blocks into light blue.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,7,watergame_v1,Push dark blue blocks into light blue. Do not touch light blue blocks. Get to the brown block to win.,18,Do not touch light blue blocks.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,7,watergame_v1,Push dark blue blocks into light blue. Do not touch light blue blocks. Get to the brown block to win.,18,Get to the brown block to win.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,8,zelda_v1,Grab red block by moving on top of it and bring it to green block without touching any of the moving blocks.,49,Grab red block by moving on top of it and bring it to green block without touching any of the moving blocks.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,9,push_boulders_v1,"Try to get the yellow block. Don't touch red/pink blocks, can grab light blue blocks. Push green into red blocks to turn them green, or push them into pink blocks to push the pink blocks out of the way.",80,Try to get the yellow block.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,9,push_boulders_v1,"Try to get the yellow block. Don't touch red/pink blocks, can grab light blue blocks. Push green into red blocks to turn them green, or push them into pink blocks to push the pink blocks out of the way.",80,"Don't touch red/pink blocks, can grab light blue blocks.",1,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,2,rJgZAbwlO,9,push_boulders_v1,"Try to get the yellow block. Don't touch red/pink blocks, can grab light blue blocks. Push green into red blocks to turn them green, or push them into pink blocks to push the pink blocks out of the way.",80,"Push green into red blocks to turn them green, or push them into pink blocks to push the pink blocks out of the way.",2,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,0,explore_exploit_v1,"Your avatar is the dark blue block. Collect all of a single color of blocks in each.  Blue blocks cannot be collected.  If there are multiple colors of blocks, you only need to pick one color to collect. Pick a color that has the fewest blocks or has blocks clustered together. Plan a route before you begin.",141,Your avatar is the dark blue block.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,0,explore_exploit_v1,"Your avatar is the dark blue block. Collect all of a single color of blocks in each.  Blue blocks cannot be collected.  If there are multiple colors of blocks, you only need to pick one color to collect. Pick a color that has the fewest blocks or has blocks clustered together. Plan a route before you begin.",141,Collect all of a single color of blocks in each.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,0,explore_exploit_v1,"Your avatar is the dark blue block. Collect all of a single color of blocks in each.  Blue blocks cannot be collected.  If there are multiple colors of blocks, you only need to pick one color to collect. Pick a color that has the fewest blocks or has blocks clustered together. Plan a route before you begin.",141,Blue blocks cannot be collected.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,0,explore_exploit_v1,"Your avatar is the dark blue block. Collect all of a single color of blocks in each.  Blue blocks cannot be collected.  If there are multiple colors of blocks, you only need to pick one color to collect. Pick a color that has the fewest blocks or has blocks clustered together. Plan a route before you begin.",141,"If there are multiple colors of blocks, you only need to pick one color to collect.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,0,explore_exploit_v1,"Your avatar is the dark blue block. Collect all of a single color of blocks in each.  Blue blocks cannot be collected.  If there are multiple colors of blocks, you only need to pick one color to collect. Pick a color that has the fewest blocks or has blocks clustered together. Plan a route before you begin.",141,Pick a color that has the fewest blocks or has blocks clustered together.,4,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,0,explore_exploit_v1,"Your avatar is the dark blue block. Collect all of a single color of blocks in each.  Blue blocks cannot be collected.  If there are multiple colors of blocks, you only need to pick one color to collect. Pick a color that has the fewest blocks or has blocks clustered together. Plan a route before you begin.",141,Plan a route before you begin.,5,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,1,preconditions_v1,"Collect the yellow block to win.  The green blocks will hurt you, but each white block collected will protect you from a single green block. You can ignore the red blocks.",31,Collect the yellow block to win.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,1,preconditions_v1,"Collect the yellow block to win.  The green blocks will hurt you, but each white block collected will protect you from a single green block. You can ignore the red blocks.",31,"The green blocks will hurt you, but each white block collected will protect you from a single green block.",1,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,1,preconditions_v1,"Collect the yellow block to win.  The green blocks will hurt you, but each white block collected will protect you from a single green block. You can ignore the red blocks.",31,You can ignore the red blocks.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,2,relational_v1,"Push the blue blocks into the yellow blocks.  If there are no yellow blocks, you can create them by simply pushing red blocks. Yellow blocks can also be created by pushing blocks of other colors into each other (such as purple or pink), and then push the blue blocks into the yellow blocks you've created.  You cannot move purple blocks.",98,Push the blue blocks into the yellow blocks.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,2,relational_v1,"Push the blue blocks into the yellow blocks.  If there are no yellow blocks, you can create them by simply pushing red blocks. Yellow blocks can also be created by pushing blocks of other colors into each other (such as purple or pink), and then push the blue blocks into the yellow blocks you've created.  You cannot move purple blocks.",98,"If there are no yellow blocks, you can create them by simply pushing red blocks.",1,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,2,relational_v1,"Push the blue blocks into the yellow blocks.  If there are no yellow blocks, you can create them by simply pushing red blocks. Yellow blocks can also be created by pushing blocks of other colors into each other (such as purple or pink), and then push the blue blocks into the yellow blocks you've created.  You cannot move purple blocks.",98,"Yellow blocks can also be created by pushing blocks of other colors into each other (such as purple or pink), and then push the blue blocks into the yellow blocks you've created.",2,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,2,relational_v1,"Push the blue blocks into the yellow blocks.  If there are no yellow blocks, you can create them by simply pushing red blocks. Yellow blocks can also be created by pushing blocks of other colors into each other (such as purple or pink), and then push the blue blocks into the yellow blocks you've created.  You cannot move purple blocks.",98,You cannot move purple blocks.,3,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,3,plaqueattack_v1,"Protect the yellow blocks on the bottom. Use 'space' to fire projectiles and hit the orange blocks that fall from above. If an orange block touches a yellow block, the yellow block will 'die' and turn green. You cannot be hurt, but will lose if all the yellow blocks turn green.",197,Protect the yellow blocks on the bottom.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,3,plaqueattack_v1,"Protect the yellow blocks on the bottom. Use 'space' to fire projectiles and hit the orange blocks that fall from above. If an orange block touches a yellow block, the yellow block will 'die' and turn green. You cannot be hurt, but will lose if all the yellow blocks turn green.",197,Use 'space' to fire projectiles and hit the orange blocks that fall from above.,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,3,plaqueattack_v1,"Protect the yellow blocks on the bottom. Use 'space' to fire projectiles and hit the orange blocks that fall from above. If an orange block touches a yellow block, the yellow block will 'die' and turn green. You cannot be hurt, but will lose if all the yellow blocks turn green.",197,"If an orange block touches a yellow block, the yellow block will 'die' and turn green.",2,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,3,plaqueattack_v1,"Protect the yellow blocks on the bottom. Use 'space' to fire projectiles and hit the orange blocks that fall from above. If an orange block touches a yellow block, the yellow block will 'die' and turn green. You cannot be hurt, but will lose if all the yellow blocks turn green.",197,"You cannot be hurt, but will lose if all the yellow blocks turn green.",3,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,4,avoid_george_v1,Don't touch the yellow block.  Don't let the yellow block touch all of the green blocks. You can use space to make a brown box appear.,46,Don't touch the yellow block.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,4,avoid_george_v1,Don't touch the yellow block.  Don't let the yellow block touch all of the green blocks. You can use space to make a brown box appear.,46,Don't let the yellow block touch all of the green blocks.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,4,avoid_george_v1,Don't touch the yellow block.  Don't let the yellow block touch all of the green blocks. You can use space to make a brown box appear.,46,You can use space to make a brown box appear.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,5,lemmings_var2_v1,Your goal is to collect the gray barrier blocks. Avoid the blocks of other colors.  Pressing space with a dark blue block in front of you will turn it yellow and it will start collecting the gray barrier blocks.  Allow the yellow block to collect the gray blocks without touching it.  You can also press space next to the gray blocks to collect them.,91,Your goal is to collect the gray barrier blocks.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,3,Hyc6gQDxu,5,lemmings_var2_v1,Your goal is to collect the gray barrier blocks. Avoid the blocks of other colors.  Pressing space with a dark blue block in front of you will turn it yellow and it will start collecting the gray barrier blocks.  Allow the yellow block to collect the gray blocks without touching it.  You can also press space next to the gray blocks to collect them.,91,Avoid the blocks of other colors.,1,False
